Unnamed: 0,message,label
1875,143  ???????????????????????????????????????????????????????????????  ??????.......   ????????????????????????????????????ww   ????????????????????????   ??????????????????????????????????????????????????????????????????????????????????????????????w  ?????????.......   (??????????????????????????????????????????)  pic.twitter.com/mJzsZjI4AY,0
3162,@matthewpouliot Wow-he had sooo much talent. #glad he is still playing,0
417,In our daily liveswe must see that it is not happiness that makes us grateful but being grateful that makes us happy.,0
3070,"Heard Willy Nelson singing The Scientist and thought, ""So THIS is the original!"" Then discovered he was just covering Coldplay. ",0
2018,to all of you with  and  who aren't looking forward to the new year. You aren't alone??’•feel free to message me if you want,0
2969,Feeling very very lazy to pack :( I don't want to go home just yet !!   ????,1
2608,LogRhythm: LogRhythm helped First_Financial bank unify #threat data and #streamline responses. Learn how in this case study:… …,0
3230,I am eating okay I believe ,0
951,madly in love with the love of @ActionBronson for food. &lt;3  &lt;3  &lt;3  #fuckthatis,0
1325,a neend in need is a neend indeed,0
2533,The fact that I'm leaving warm weather and palm trees for negative weather and snow literally could make me cry.  ??Œ´â??ï¸�â�„ï¸� ???­???­???­,0
474,wow i’m  but i have so many good things happening in the next few months i just gotta hang in there.......,0
1996,watching my sister's keeper this late was not my best idea,0
1371,"The sad thing when you lie all the time is that when you say the truth, it always sounds like a lie even to yourself.    ",0
865,Some days I don't feel like I'm giving my 2 enough ?? I'm not loving them enough hugging them enough telling them how much I love them Enough! And it really upsets me to feel a failure at the one thing I should get so right and it often feels so wrong. Hurts alote,1
1448,Cavalry Style Electronic Cigarette  pic.twitter.com/3ia1npbgPU,0
808,"Everyone tells me the pain will fade. Maybe I don’t want it to, it’s the only thing that still connects me to you   ",1
775,beautiful day Lord has made let us rejoice &amp; be glad in it &amp; rejoice Hillary NOT president! God bless POTUS &amp; United States of America🇺🇸👍,0
1342,The formula of happiness rather than inertia. #elated,0
606,"This morning, watched a hummingbird, two cardinals, a bunch of finches, a large bunny, and a baby bunny all feasting in the backyard. #happy",0
1346,@jeonahjumma dont worry abt it bb,0
853,Spend your day creating #smiles today!,0
2283,Crazy magic - that moment when you have a fantastic idea for your next novel and the momentum builds! \nNothing better! \n #writing,0
227,"no offense to those who love k culture, u can love it all you want bbs!! 💖 but i just personally want to get to know my own country's-",0
2576,It takes less #muscles to #laugh than to #frown - stops facial &amp; mental aging too! Laugh strongly &amp; often to #lead effectively! #leadership,0
1698,"First breakdown at work ),: more to come ill bet money on it ",1
2167,This loneliness is a black hole in which I cannot seem to escape...,1
637,This night was supposed to be fun but its really not...,1
771,#31DaysOfJoy Laughter brings me so much joy! It's good for the ❤️. #laughter #laughterishealing #laughterisgoodforthesoul,0
2205,I got striked by #awesomeness and blinding people by all the #glory! #nosleep48,0
603,Chicks I don't even talk to look up to me. #flattered,0
1640,"Being back in my hometown, such little time I get for myself to be  as I truely am. Feel so choked by pretending I'm okay.",1
826,@ntyrbbygrl U make my heart flutter,0
2836,@Harry_Styles Hi H how are you?Thankyou for always making me smile+being so genuinely kind!You deserve all the happiness in the world.67.801,0
49,Good nite.,0
1943,"Another cup of coffee with cookies and smart, intelligent, brilliant ,the best  #attorneysatlaw . What can I do? God made us! #happy",0
482,A week without me car now ???©???©,0
656,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,0
796,Found out the peraon i liked wanted to that someone else #sadness,1
107,Wooo so happy right now! Just bought my tickets to see @NiallOfficial next summer in Dublin.Can't wait 😁 #niallhoran #Dublin #music,0
2161,"I seriously need to stay off Pinterest, I want to try too many things and my bank account just wont let me ???¢   .",0
400,Going through the clothes I brought home and realize I left my one great pair of jeans in Wilm,0
2761,"""Hopelessness. The children of blame are..."" from ""The 7 Habits of Highly...""   pic.twitter.com/m58kQNa0L1",0
147,"Riding the metro into , the feeling of  is palpable this morning.",1
806,Have u been secretly battling /? Make 2017 the year you tell someone & seek help. You deserve 2 be happy!,0
2058,", , ,.. Stfu You're only 15 You just started your life",1
1115,this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’” fuck this,1
2775,😍🤤😍🤤😍 #foodie #yummy #halalfood \n(twitter saw,0
2763,"All my pals shopping together, getting food, getting steaming and going to clubs while I'm slaving away on the night shift ",0
1107,"If Danny thinks I'm depressed because I ate 375 calories of maple syrup, then he's probably right   girl coming through",1
792,Last red zone Sunday for a long time,0
1953,getting my hair cut today ??™ˆ??™ˆ??™ˆ??™ˆ,0
744,not even in school and anatomy still manages to ruin my day. fuck that bitch of a teacher too ???­???­???­???­,0
1618,With nasal spray of  ketamine being introduced by end year it’s administration will be safer. However it is pricey so IM/IV ketamine will remain for treatment resistant .,0
2169,??’•you are valid??’•     pic.twitter.com/YlAjyOLfaU,0
1290,"What's worse,  I don't want her knowing my whereabouts.   I'm tired of the , the  & not being able to live life.",1
699,2 days to our meetup..,0
2963,What do you do when your mother starts to hate a person you love?   pic.twitter.com/MTXm2Hxduj,0
1547,I just got off work I don't have any food at my house bc leaving tomorrow and McDonald's isn't even open right now,0
957,I don't know why but I'm suddenly very  ????,1
2748,@JaapUnited Sule is going to be a terrific player. Wouldn't be surprised to see him get some game time this year.,0
1904,@executivegoth I tried a free Alpha trial to watch #dread and I'm sold. Worth the subscription alone. You all are incredible!,0
164,@LisaCim @AcaciaEvans This is the best picture I have ever seen! #beautiful #happy,0
1081,@jinsproducer Thank you so much!! I don't draw a whole lot anymore but long haired jun is #inspiring,0
591,I always wake up before my alarm goes off 🙄,0
2350,I just had another one of my breakdowns. I saw it coming. I've been feeling it for days. Back in isolation I go!,1
646,Often I go to bed as soon after dinner as seems adult (I mean I try to wait for dark) in order to push away from the massive pain in sleep’s frail wicker coracle.,1
552,my 8 year old cousin stopped sharing her location with me,0
1745,Start rehearsals for RSC Open Stages Macbeth next Sunday! Should be good if I can get in the mood!,0
3104,Never thrive on the hopelessness of another regardless how adverse the relationship may be. Hopelessness is hell’s nuclear bomb.,0
3206,The whole world is my enemy,1
2529,"I almost died when i was a baby because i was in the womb for an additional month, i went  while in the womb and it burned my skin, went in my mouth and i stewed in it for a while. I had to be rushed to NICU and they put tubes in me. Sometimes i wish i didnt make it ",1
2787,just watch a revenge movie or write it down in a journal and let it all out,0
784,"Someone has told me, ""You have very pretty eyes and a smile.. but it's hard to ignore the Hurt, sadness & disappointment behind it."" ??",1
2796,yesterday was amazing. thank u #mtv cant wait for the #interview the #irony is 7.10 was also supposed to be my 7 yr anv. plus6yr.,0
243,Why we loose hope in ourself When people demotivate us...,0
2965,Hate mail... gotta love it!\n#hate #writerslife #justsaying #begin #start #lovemylife #PositiveVibes,0
2491,"Spread #hope, #peace, #love and #joy NOW! #TuesdayThoughts",0
2885,There’s an old saying about a place called “hell” where bad people go to after they die. The worst part about hell is not the flame ! It’s the hopelessness! And I think this’s part of hell that a person with depression really taste... the hopelessness.,0
1641,"@sanga_wardene Probably, the way you converse...sounds funny, and I can't suppress a giggle. 😊",0
89,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......,0
982,My daily actions are congruent with my big goals.  I feel incredible about myself. #goals #success #justdoit #happy #enjoy #life,0
1968,And I'm starting to break down;    pic.twitter.com/0Nk3TChkQq,1
115,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,0
1002,I see so many people moving forward with their life and doing great things and here I am doing absolutely nothing????????    pic.twitter.com/yiiq7LQqk7,1
3087,"Less than two weeks until summer 2019 is officially over, I am ",0
1500,Depression bit me so hard it took me months to get back on social media,1
1785,Can't believe I'm gonna end this year feeling like ??’©.,1
2733,Today marks seven years since the Kyadondo terrorist attack where many lost loved ones. We mourn &amp; pray they continue resting in peace. 7/11,1
2950,Just you wait and see the girl you once called fat will be the girl you wish you could have   pic.twitter.com/fCdBFrEys7,1
936,When you wished you never woke,1
3114,I feel so attacked all the time ??,1
2201,Ultimate step to overcoming  and  is to make a positive decision YOU are going to do something about it and when.,0
1364,"3rd step to overcoming  and  is to realise that you need to change something. Do the same things, get the same results",0
300,Wishing you a blessed and happy morning. Glad to be here. Do you🤔 and brighten someone's day in your pursuit of happiness.,0
1149,User of  unable to think clearly or retain that was learned & will probably be quite . He may suffer periods of .,0
2854,I like this and thought I would share in case it helps a little    pic.twitter.com/m2alvA4RN5,0
1046,It's so sad when you talk so highly of someone then they end up disappointing u and making u look like a pendeja,1
970,Good morning. ❤️ Start every #morning by waking up and thinking of the things you're #grateful for. 🙏 #goodmorning,0
493,My mom said she was going to take me to the hospital so I started freaking out. Threw up on the living room floor.  Not much the hospital can do for me so what’s the point of going?,1
2042,"What's wrong is always available so is what's right, you decide on what to focus. #success ",0
2176,HealthTap: I haven't eaten anything all day because I feel  and low What should I do?,1
1120,"Hello everyone! it's 6:30 in the #morning, the #sun is just rising in #DominicanRepublic, hope you have a great #day #today! keep .",0
2214,When you repress your emotions so much it takes days to figure out you're not just being tired and lazy,0
2850,When lil bro refills your water bottle cause it's a desert when I sleep... #cheering #lazysis,0
872,I just wanna lay up with bae rn,0
939,"Everyone want to win,but swear they never lost at anything. Victory is only sweet when you taste the bitterness of defeat.",0
477," is a garment of heaviness, another evil device of the devil, watch it!",0
2227,why doesnt she like meeeeeeeeeee,0
1514,You hold my every moment you calm my raging seas you walk with me through fire and heal all my disease 💕💕💕❤❤,0
588,Just realized that when I wake tomorrow  episode 3 will not be under my dying xmas tree.,0
217,Gm and have a  #Tuesday!,0
1401,No love here....    pic.twitter.com/FuvBXIPRnu,1
2532,Everyone responds differently to  . Some patients take longer before noticing a difference in how they feel. .,0
3189,"||: I'll stay offline today. Most likely. And Theo, don't hesitate to @ me anytime",0
608,If medical doctors could be trained to assess loneliness and have more places to refer their lonely patients to (other than the pharmacy for their anti-depressant) we may be able to calm the tsunami of loneliness in our country.   pic.twitter.com/sIePoRLeRV,0
2769,Shitty is the worst feeling ever #depressed #anxiety,1
2544,"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",0
2060,Love implies anger. The man who is angered by nothing cares about nothing. ~Edward Abbey #love,0
3064,Honestly I wish I could be chilling with my bro right now.. ????????,0
4,Apparently you get a free pass just by mentioning    Where was I on the free badge day??!!,0
2899,All the bright places \n#movie💯😍,0
630,Mindfulness Therapy is the application of depression for healing  and . This is a very powerful approach once you have learned how to do this.,0
2654,@Shaftesbury_LRC Genius! Love the poster 😃. The #excitement is on for next Monday 😃,0
3089,"You aren't worthless, you are priceless You are important to someone and they'd miss you if you were gone   ",0
2408,@realDonaldTrump where's the proof?,0
3044,We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!,0
305,In the gym trying to clear my mind.,0
2790,I love being outside right before sunrise/after sunset because the sky is so bright blue and it brings me peace,0
2610,Having a day where I hate myself for not perusing art stuff harder & being too sad to do anything about that.,1
918,is more harmful than you may think!  pic.twitter.com/LBHOUTajtK,0
395,"I took an order to people who lived in a million dollar home, and they didn't even tip ???‘ ",0
845,"God, people victimize me and put me down. Like what did I do to you? Are u jealous or? My whole life man like why fkin me ",1
2088,why in the deepest darkest depths of winter did I look through holiday photos from last summer?,0
614,144   ????????????????????   ????????????1??????????????????????????????????2???????????????????????????????????????????  ???????????????????????????????????????????????????????????????.......   ??????????????????????????? ??????????????????????????????????????????????????  ????????????????????????????????  ???????????????.......,0
1471,Skyq is 👌🏼 but it's about time @SkyUK sorted there internet out!,0
2130,Manic depression has taken by soul I wish I could all this pain away,1
3254,"I have no motivation to work on anything, everything just feels overwhelming",1
1438,my vibe is being  and  in my local Texas Roadhouse,0
1956,"Emotional day, well time of the year for me ",1
2743,"I will always love Spud.She is my rock and at low times, like now,she is my anchor.Happy new year Spud ",0
1781,better care about yourself than about others because others wont care about you #lonely #sad #depressed,1
2111,", , and  can be scary. Call 314-645-1567 to turn those monsters into smaller obstacles!  ",0
556,too soon for drinks. Ice cream and a movie  read bad reviews but will the lead get another oscar???,0
562,i'll have my own apartment and not have to sneak alcohol into my dorm room or worry about being loud #blessed,0
2925,Just tried @GoodmanBakery for the 1st time... GF for 13 yrs &amp; these are some of the best baked goods I've ever had! DF is a bonus! #yummy,0
3122,"Well my darling Beatrice has now got cardiac cachexia, basically because of her heart disease she is losing weight quickly ?? Her heart consultant says there is nothing we can do to stop this as it is part of the disease progression ??  pic.twitter.com/oNm1tNFjVW",0
2419,I'm on my way with my best friend to the airport. She flies back to the states today.,0
303,I'm not  or . I always grow my toenails out and don't shave. Duh.,0
2636,"This is heart-stopping, take-my-breath-away fun! I. Like. It. A lot. #justsayin #laughing",0
155,"Harden not your heart, as in the provocation, and as in the day of temptation in the wilderness: - Psalm 95:8 KJV",0
2816,Social connections are important throughout our lives!     pic.twitter.com/cTBXNnn3IL,0
800,"Sleep always makes the pain go away. It might not be for long, but at least it's gone. ",1
1100,Love it when @JenniferHorn is laughing as hard at @brianwhitman's rif as I am! 😂 #crying 🤣🤣 #chateaubriand @MorningAnswerLA,0
2247,today is my last day of cipralex   - now on to the next drug ...â??ï¸�,1
39,Once a flirty always a flirty  .,0
2230,"I don't want,to be bother such a screw up ",1
1072,I'm like 80% with college bull shit,0
2127,Just finished Weeds. My life no longer has purpose.,0
2524,Ready to start my day after practising my daily #meditation.Today's focus was on #gratitude and there are so many things to be #grateful for,0
3225,I feel like sleeping all day and so tired,1
686,Was watching more Subnatica so fun and funny and IGP is so hilarious #funny #omg #amazing #nice #hilarious,0
373,"No matter how knowledgeable/experienced a woman becomes, there will always be an inexperienced, male moron whom >40% support. ",0
1564,"..... wear loose-fitting clothing, which allows your skin to breath and prevents irritation in at risk areas....'",0
95,Why are people on twitter so depressing...,0
521,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/CIMOnc0ocM",0
230,106   ??????????????????????????????????????????????????????????????????????????????????????????????????????????????    ????????????   ???????????????????????????????????????????????????   ??????????????   ??????????????????????????????????????????   ??????.......     ????????????????????,0
709,Can't believe I'm missing my favourite night ??’”,1
2857,"Depression is like, you don't want to do anything. Or you want to do something, but you don't want to do it (at the same time). ",0
2394,"Just seen recent pics of Liz Hurley in swimming costume , she looks amazing 😍 #beauty ",0
106,"Yet another sleepless night. I record 'comfort' stuff. Will be watching the *Hairy Bikers* and *A Place in the Sun* until the wee, small hours. With my little dog ?  ",1
514,"@_lanimoreno and I had Chem, Anatomy, and now IB Sports together (': #amazing",0
1078,Happy bday @Dineo_Jazzz . You legit the big sister I never had 😌 have an amazing day dude 🙏🏽,0
2623,So I had three big tubs of Ben & Jerrys at my mums and she gave them all to my sister  ???¢???¢???¢,0
1153,So not in the mood for all this Christmas shit   #,1
2976,You've wondered why they seek happiness inside. #cheerful,0
241,seriously increases the risk both of developing and also dying from heart disease,0
1456,So much for Xmas eve   pic.twitter.com/0hIsigongM,0
1593,Realized that not ever having children has made me .,1
1743,Everyday I can't wait to sleep,1
1298,There's only 2 things people can do for me. 1 help me become happy 2 explain to CID why my death wasn't prevented.,0
3091,I made two loafs of bread and ate half of one for lunch. that's enough productivity for one day,1
3090,The red cups at Starbucks are gone.,0
2704,How do I find joy and pleasure in life again?,1
1403,Chiropractor time  #crackle #pop #chiropractor,0
453,"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions",0
862,Its nice to stay in a small city from time to time  #starrynight,0
2188,The Hate U Give shows hopelessness when Maverick is thrown onto the road by police without reason and is searched multiple times while his kids have to watch the police abuse their power because they can,0
534,"“We just have to hold on a bit longer, then we can sink this monster into the ocean.” #foodparty",0
1611,this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????’”,1
3167,Thank you everyone for your support. I've been struggling with a lot and you've really helped me feel a bit more human and a bit less alone. I hope you guys are feeling less alone too,1
2373,The best thing about #australianninjawarrior tonight is watching the failed attempts on the bomb slider. #hilarious #laughingsohard 🤣🤣🤣,0
635,@Malala Happy day to you Malala 👏🏻😃I seem to share a birthday with you #inspiring #women #education,0
2979,@interstinman @pandoramusic One nothing else matter enter sandman unforgiving  all awesome songs 😊,0
497,"After watching Kepner and Avery lose their baby, I will forever be scared that that will happen to me.  ",0
29,Saturday nigjt watching this is england 90,0
1909,If there is serious conversations regarding institutional racism; black on black crime will be better understood..,0
1852,Let me ask you a question:\n\nDid you REALLY just let #worry be your first response?\n\n#blink #breathe #startover #getchafaithup,0
523,"Humble yourself in the sight of the LORD. If we have died in Christ, then how can we be offended? A dead person cannot feel anything, right?",0
2637,Happy Birthday @ElColtonShow continue to be great and blessed to see many more.,0
2592,Yesterday I lost 500 days worth of streaks with 5 different people,0
159,"And now that Im having the other way around, i feel so upset and sad",1
2758,So I put a movie in for us to watch as a family & I'm the only one here everyone left for bed.    hope ur all ??,0
2982,"lonely is not being alone, it's the feeling that no one cares. #alone #depressed #anxiety",1
3241,I am not in good terms with my friends,1
233,wtf bro 0 stars in my first attack in war fuck this shit man,0
2606,"I lost a bet to my nephew, Lucas! This is what I'm wearing for the rest of the day.   pic.twitter.com/Y1H0s3lTmO",0
857,"I went all my way out from the Vaal to Jozi to submit application forms for a post that closed 11 months ago, I feel stupid, ",0
2773,"I was smiling yesterday, i'm smiling today, i'll smyl tomorrow, bcoz lyf s too short to cry for anything, we nid to be strong.",0
2274,"@MFaizAbdulKarim And i'm serious, 20-23 july, singapore, holiday (and accompany my friend for job interview), with one of my friend.",0
3275,I just sit idly and do not do anything because I do not have the energy to do so,1
1994,So I fucked up my car ??’” now I can't sleep,0
673,"@JoeGibbsRacing who designed that scheme for the interstate car? and how did whoever approves it, approve it??  #yuck",0
1546,@HUUEducation Thanks! Happy there are other sabbs here. Hope we can talk at lunch :),0
2567,@SonaFanArt Isnt it too early? Thats really interesting 😦 i wonder what are they filming in kusadasi. It makes me so excited  :),0
2041,This night went to hell…can't I ever shut up…,1
2028,I was not included in that tweet...,0
2124,Just finished playing Mystic Messenger. And I didnt expect the amount of angst in it! 〒▽〒\n #mysticmessenger #feels,0
757,"I try to be optimistic, but it just gets hard when all attempts to try are met with failure. ",0
549,I gotta get dressed for work now  ???­???­???­,0
2700,Cracking on with these masters assignments! ???£ only 4 to go without any being completed already!,0
2595,I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars...,1
2568,"After the first quarter, sales of my game () plan to get 100.000 rubles, including the Russian market and the European  pic.twitter.com/xpQfiqByav",0
1561,It's not always the tears that measure the pain. Sometimes it's the smile we fake.,0
1424,Ten: Amazing the snap power @AdrianMannarino gets off such a short back-swing! #threat @Wimbledon Rd of 16 #ATP 🎾🎾,0
1493,No one ever looks happy on a bus,0
2706,"America, I love you, but you're bringing me down...   ",1
3137,Going to finally start getting ready for my move☺️,0
2560,"So hard to fight the , especially during a chilly night with crickets singing!",1
2853,Happy new year... 2017 Bye bye the year of,0
3253,There are so much left to be done and I have no motivation to work on anything,1
883,Is it bad I'm thinking bout saying fucc work and Gettin Drunk aGain,1
955,"Most of the time those who suffer with  disorder spend it in , not in mania or hypomania.",0
844,I’ve done enough today time 2 he,0
1284,This is why I can never be alone.,0
1809,Well another day almost gone. So crawling back into my hole and hiding now.,1
1414,"The  lost the , seats in both House and Senate, in votes by the people. Clearly rejecting this notion of .",0
2004,Bui Bui Ah Boi dressed and acting like an uncle his eyes glued to the phone screen Sitting down at the first free seat,0
2643,Smile because you have the promise of tomorrow and the next day and the next day ..endless possibilities ! #focus #live #happiness,0
2793,Goodnight everyone hope you had a good day!   and everything between,1
1496,135   ?????????   ?????????????????2??????  ?????????????????????????????????????   ?????????????????????????????????????????????????????????????????????????????   ?????????????????????2?????????????????????????????????????????????????????????????????????????????????,0
1749,My joy is not so light that I will allow Mondays shenanigans to take it away. Hello Tuesday I greet you with a smile,0
2814,can be treated and you can feel better,0
64,I'm so ready to take off my sneakers. They hurting me 😭,1
2505,Just watched The Hobbit The Battle of The Five Armies... I am weak... so so so damn weak... :'(  ...,0
1219,1-3KohGeーBuddhism verse for cleanse oneself with incense #Buddha,0
576,"You aren't weathly until you have something, money can't but. \n #goodmorning   #bless #guidelife #usa #uk #ksa",0
565,"When you wake up early to workout and then the fitness room smells awful, so you come back to your room to do core...",0
769,Whitey's for dinner. Called ahead! #shake #burger #seasonedcurlyfries #havetoeatfast,0
2720,When you make it far in a difficult Mario maker level and die.,0
891,"Christmas means ""Love Actually"" for me.    ??¥ƒ??’”???­",0
2811,Just woke up  but want to go back 2 sleep.,1
1759,Sadness overcomes. Darkness beats light. Numbness is relief.,1
312,@KerryKatona7 Stunner cute like her mum 😃,0
1659,"fuck no, rita died. I don't even wanna finish dexter ",0
877,Music is my refuge. I can crawl into the space between the notes and curl my back to loneliness.      pic.twitter.com/an8NoNTB6r,1
2496,"give up on wow , carnt play my mage and carnt even pay to change its class so im stuck with a lvl 100 mage :( ",0
104,"Bertolacci will join Genoa on a dry loan with no option to buy, done deal- Sky....At last he's gone #rejoice",0
396,@YummyMummiesAU LOL 😍 This show is so funny,0
638,"I was not, am nott and will not be enough ",1
1082,Feeling #grateful for the @davidlynchfoundation.la for teaching us how to meditate. Happy #WellnessWednesday! #justbreathe #foreverwellness,0
180,Going through  are like going through .,1
1548,Spread smiles around everywhere you go\n#spreadingsmiles #smiles #healtyliving #LaughOutLoud #happinessallaround,0
2039,There's loads to be #grateful for. Start by just looking in the mirror 💞✨ #ThursdayThoughts,0
1936,@ANOHNItweets completely brilliant performance - so moving and honest,0
3023,@KatSekhotho @Lemii_LoCo Can you falter Katli?,0
2753,If Only he loved Enuff to make me feel happy,0
2433,They promised I would go blind but I still got 20/20,0
986,and CLEARLY all this #breathless coverage isn't covering the REAL #Collusion story - #DNC &amp; #UkraineCollusion !!,0
1663,Too much niggas knew where my mum lived so we moved her out 😊 definitely one of the best feelings recently lol,0
2020,really wanting to end my life right about now.,1
1380,My nephew just told me I can't have a cookie. .,0
2183,I'm not sad. I'm sick.,1
1930,I'm BEYOND entertained 😂 and in this case it's a sad thing to witness 😂😂 watch and loving the dms 😘 #flattered #cantdoitlikeme #poorthing 😋,0
2913,Even if she is tipsy I love her -Joe     pic.twitter.com/qHSAqDJN9j,0
2556,My head is been hurting so much and I lost my appetite,1
1194,MOMS - NO Dancing at the bus stop... you might embarrass your kid 😂😂#luckytohaveme\n#momonfire #giggles,0
3134,"Internet on point,Channel O on point ",1
2667,@mir_btc Eherium should make everybody happy,0
772,#Bible reading today shows us the Lord has done #great things for us &amp; we are glad. Our mouth is filled with #laughter &amp; tongue with singing,0
2137,when u want bae to be bae but he caps ur relationship at fam,1
1185,WHO THE FUCK WANTS TO be my friend and talk about some random shit? I has the lonelies ????    pic.twitter.com/5fVLFsmCbT,1
1955,I want peace. A life with no conflict. Do I have to die to find peace?  'suck it up or commit suicide'? Is that my only options?,1
3255,I have so much assignments left to be done I do not know how to finish them,1
2152,@realDonaldTrump @LizCrokin Great #start for #MAGA ...,0
3282,I guess I am doing fine,0
2703,Today has not turned out to be a good day.     pic.twitter.com/jCG6EZ14Ea,1
1159,Wounds and scars look beautiful on my body ...,1
960,"When teens feel down, there are ways they can cope with these feelings to avoid serious , such as make new friends or social connections and participate in sports or school activities. Call Focus & Balance at 210-858-9980 to learn more and see how we can help.  pic.twitter.com/ydrYcTBD2r",0
464,About the friendship of to giants bound by the black dog    pic.twitter.com/CV6CRYPrKm,0
685,Being sun deprived in an office for 9 hours a day is keeping me from my old blonde days,0
2089,I hate new year  .___.,0
2880,"5th step to overcoming  and  is to open your mind, it's your own belief systems that are screwed up.  Find another truth.",0
2884,Before you diagnose yourself as  make sure your not surrounded by assholes - William Gibson,0
2344,"H've you ever  tweeted a tweet liKE    (etc,etc).......????  People will likes them tooo.... So don't show your sadness in social media.....!!! Be StrOng......",0
2233,I feel so mentally tortured right now. Dunno what to do  &  Feel completely out of control.,1
2306,I decided to get fat over the holidays from thanksgiving to New Years. This is my last week of pigging out,1
1649,Look at those U ❤️ like #Okja looks at #Mija - Be a #Mija &amp; help sum1 in need-remem 🐖🦃🐓🐄🐾feel just as we do.. #love #fear #longing and #pain,0
268,happy birthday to anne ! we wish her all the best and hope she's having a wonderful day,0
2562,Im not really sad... I just feel empty...,1
2194,): it's not xmas eve w/o you boo @_BTSophie,0
154,@aacobe so you no its bibby time  lol,0
2784,"You dont even feel like talking to someone and suddenly there comes someone whom you can spend hours talking , laughing , cheering 💕",0
2616,"Don't be  due to -ve activities of other's-Be  & understand,""Addicted of -ve ego satisfaction is dangerous""-Make distance",0
779,"Amazing how you can be so fatigued and unmotivated, then a few sweet words of encouragement can mobilize you in minutes to leave the house. Words like ""He didn't deserve you"" or ""You can get better."" Or ""Chinese food buffet."" I'm not proud but that's where I am. ",1
1406,Is it me or  people write better ?,0
2074,Feels like no one wants to talk to me,1
687,"People change for 2 reasons: 1-They have learned a lot, or they have been hurt too many times  ",0
1156,Don't frown be meh,0
672,I'm  the same way the Jews were depressed right before they LEFT  !!!,1
2253,"i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay and think about all my problems. ",1
2129,"“In utter loneliness, a writer tries to explain the inexplicable.” ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? -?? John Steinbeck  ",0
659,@benoitgomis @AU_SIS @HugoRosemont @alex_corbeil My pleasure: hope it was useful and happy to keep the conversation going!,0
1400,Thankxxx God Mids of B.Ed Over But.....  Finals of LL.B ahead....  Starting of New Year with Examsss.....,0
1026,"40billion:   a well written, thought-provoking & mind illuminating book to unite, connect & save humanity â€¦",0
212,I’m now  I will be blacking out my pfp and deactivating. Expect to see me back in 2 minutes tho cuz I’m a clout chaser.,0
3232,I am eating okay I have no problem with that,0
1622,"   God, please help me.",1
369,"Over the past 2 days I've drank 27 bottles of beer, 2 pints of cider and half a bottle of prosecco.  ",1
2892,@jaimitoelcrack7 Seriously...I've been sitting here for five minutes watching this in awe. It never gets less amazing.,0
1276,It's my 21st today. And about 3% people actually give a damn.,1
1551,cannot believe i finished all 6 seasons of gossip girl in a weekâ€¦.,0
146,Go harder when everyone else has had enough. #relentless #Cleaner,0
1895,I miss you so much!! I can't wait for you to be back home!!,0
1145,Wait. Dont you think that the scarves are actually teaser?,0
589,I hate my life…it never going get better…depression is hell…I feel no one understand me…I only understand myself…,1
760,nan,0
1246,@LoganPaul hii logan! 😍 new maverick here!!! :D recently I've been watching your vlogs and I'm soo into it. :),0
2500," or being in heat is not sufficient reason to jump into . That's how people get hurt, cycle of pain happens. ",0
2245,feeling like a grim reaper all day hehehe\n9 days pa 🎩✉️,0
133,My mom's Puerto Rican. That's why i'm so lively and colorful.,0
1341,I'm so angry. Like I really hate it.  sucks & it's not as simple as âœŒï¸�making oneself happyâœŒï¸�???’,1
600,@AsfandKhan6 Glad it went well 😄,0
2138,Girls dmme your snap chat account,0
27,If youre  youre living in the past. If youre  youre living in the future.  If youre at  youre living in the present,0
1010,"When you have gone through many betrayal and disappointments in your life, you realise that it's better to keep people a few feet away from you.    ",1
1910,Should really now start this 3000 word essay and revision,0
1088,One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell,0
830,@ArriFaun This was such a great way to start the day lmao 🤣😂,0
2193,"I reaaaallly don't want to go to work tomorrow,  five days off isn't enough, but come Wednesday four more. Can't wait. Love it!",0
2211,"tl;dr looks a lot of (foreign) family overseas as well, since it might be more like ",0
1704,@MerkTheWorld This thread is hilarious!!!!,0
3008,"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti",1
1269,Up bright and early for class today 😂👌🏾 I can't miss nane nother one,0
